3/24/2024 11:58:52,25.6,50.67,981.48
3/24/2024 11:58:53,25.58,50.81,981.43
3/24/2024 11:58:54,25.56,49.83,981.47
3/24/2024 11:58:55,25.55,50.01,981.49
3/24/2024 11:58:56,25.55,50.8,981.46
3/24/2024 11:58:57,25.54,51.54,981.44
3/24/2024 11:58:58,25.53,51.1,981.45
3/24/2024 11:58:59,25,51.1,980.6
3/24/2024 11:59:00,25.55,50.81,981.43
3/24/2024 11:59:01,25.55,50.41,981.46
3/24/2024 11:59:02,25.55,50.24,981.47
3/24/2024 11:59:03,25.55,49.96,981.51
3/24/2024 11:59:04,25.55,49.74,981.46
3/24/2024 11:59:05,25.55,49.75,981.49
3/24/2024 11:59:06,25.57,49.62,981.52
3/24/2024 11:59:07,25.52,49.51,981.47
3/24/2024 11:59:08,25.59,49.46,981.55
3/24/2024 11:59:09,25.59,49.62,981.49
3/24/2024 11:59:10,25.6,49.84,981.46
3/24/2024 11:59:11,25.6,50,981.52
3/24/2024 11:59:12,25.6,50.13,981.49
3/24/2024 11:59:13,25.59,50.98,981.55
3/24/2024 11:59:14,25.58,51.02,981.53
3/24/2024 11:59:15,25.57,50.41,981.52
3/24/2024 11:59:16,25.56,50.11,981.45
3/24/2024 11:59:17,25.55,49.13,981.46
3/24/2024 11:59:18,25.53,48.37,981.45
3/24/2024 11:59:19,25.36,47.87,981.31
3/24/2024 11:59:20,25.52,48.11,981.42
3/24/2024 11:59:21,25.52,48.15,981.47
3/24/2024 11:59:22,25.51,48.09,981.42
3/24/2024 11:59:23,25.5,47.73,981.53
3/24/2024 11:59:24,25.49,47.38,981.48
3/24/2024 11:59:25,25.49,47.14,981.5
3/24/2024 11:59:26,25.47,47.03,981.5
3/24/2024 11:59:27,25.47,46.98,981.5
3/24/2024 11:59:28,25.45,46.83,981.5
3/24/2024 11:59:29,25.45,46.69,981.49
3/24/2024 11:59:30,25.45,46.6,981.52
3/24/2024 11:59:31,25.31,46.56,981.36
3/24/2024 11:59:32,25.42,46.5,981.5
3/24/2024 11:59:33,25.4,46.41,981.53
3/24/2024 11:59:34,25.39,46.34,981.54
3/24/2024 11:59:35,25.38,46.27,981.53
3/24/2024 11:59:36,25.34,46.25,981.45
3/24/2024 11:59:37,25.36,46.26,981.51
3/24/2024 11:59:38,25.35,46.22,981.52
3/24/2024 11:59:39,25.34,46.21,981.52
3/24/2024 11:59:40,25.33,46.21,981.51
3/24/2024 11:59:41,25.31,46.2,981.5
3/24/2024 11:59:42,25.31,46.2,981.51
3/24/2024 11:59:43,25.29,46.18,981.56
3/24/2024 11:59:44,25.23,46.13,981.49
3/24/2024 11:59:45,25.1,46.15,981.23
3/24/2024 11:59:46,25.19,46.14,981.51
3/24/2024 11:59:47,25.24,46.13,981.45
3/24/2024 11:59:48,25.24,46.14,981.53
3/24/2024 11:59:49,25.24,46.15,981.57
3/24/2024 11:59:50,25.17,46.21,981.56
3/24/2024 11:59:51,25.08,45.57,981.51
3/24/2024 11:59:52,25.01,45.29,981.51
3/24/2024 11:59:53,24.99,45.92,981.49
3/24/2024 11:59:54,24.94,46.48,981.51
3/24/2024 11:59:55,24.89,46.91,981.63
3/24/2024 11:59:56,24.84,47.16,981.55
3/24/2024 11:59:57,24.79,47.3,981.55
3/24/2024 11:59:58,24.74,47.32,981.5
3/24/2024 11:59:59,24.68,47.26,981.55
3/24/2024 12:00:00,24.62,47.31,981.61
3/24/2024 12:00:01,24.54,47.35,981.55
3/24/2024 12:00:02,24.49,47.42,981.53
3/24/2024 12:00:03,24.44,47.47,981.55
3/24/2024 12:00:04,24.39,47.5,981.56
3/24/2024 12:00:05,24.32,47.54,981.57
3/24/2024 12:00:06,24.25,47.7,981.57
3/24/2024 12:00:07,24.18,47.91,981.52
3/24/2024 12:00:08,24.12,48.14,981.51
3/24/2024 12:00:09,24.07,48.57,981.59
3/24/2024 12:00:10,24.01,49.01,981.53
3/24/2024 12:00:11,23.96,49.31,981.56
3/24/2024 12:00:12,23.91,49.56,981.53
3/24/2024 12:00:13,23.83,49.73,981.55
3/24/2024 12:00:14,23.78,49.81,981.61
3/24/2024 12:00:15,23.73,49.88,981.58
3/24/2024 12:00:16,23.66,49.96,981.53
3/24/2024 12:00:17,23.61,49.97,981.56
3/24/2024 12:00:18,23.55,49.94,981.55
3/24/2024 12:00:19,23.5,49.97,981.61
3/24/2024 12:00:20,23.45,50.04,981.59
3/24/2024 12:00:21,23.38,50.05,981.53
3/24/2024 12:00:22,23.33,50.14,981.54
3/24/2024 12:00:23,23.3,50.29,981.58
3/24/2024 12:00:24,23.27,50.37,981.56
3/24/2024 12:00:25,23.25,50.35,981.58
3/24/2024 12:00:26,23.18,50.47,981.58
3/24/2024 12:00:27,23.13,50.56,981.58
3/24/2024 12:00:28,23.08,50.65,981.56
3/24/2024 12:00:29,23.05,50.71,981.57
3/24/2024 12:00:30,22.97,50.79,981.59
3/24/2024 12:00:31,22.94,50.83,981.57
3/24/2024 12:00:32,22.88,50.92,981.53
3/24/2024 12:00:33,22.87,50.88,981.49
3/24/2024 12:00:34,22.83,50.79,981.48
3/24/2024 12:00:35,22.79,50.81,981.52
3/24/2024 12:00:36,22.78,50.87,981.5
3/24/2024 12:00:37,22.75,50.91,981.6
3/24/2024 12:00:38,22.72,50.9,981.6
3/24/2024 12:00:39,22.65,51.01,981.6
3/24/2024 12:00:40,22.6,51.2,981.52
3/24/2024 12:00:41,22.56,51.37,981.56
3/24/2024 12:00:42,22.54,51.51,981.65
3/24/2024 12:00:43,22.54,51.54,981.54
3/24/2024 12:00:44,22.52,51.5,981.59
3/24/2024 12:00:45,22.47,51.61,981.57
3/24/2024 12:00:46,22.44,51.62,981.59
