11/17/2023 1:45,21.78,53.29,981.57
11/17/2023 1:45,21.79,53.17,981.56
11/17/2023 1:45,21.78,53.08,981.58
11/17/2023 1:45,21.78,52.98,981.6
11/17/2023 1:45,21.78,52.88,981.6
11/17/2023 1:45,21.81,52.85,981.64
11/17/2023 1:45,21.78,52.97,981.55
11/17/2023 1:45,21.8,53.01,981.52
11/17/2023 1:45,21.79,53.08,981.56
11/17/2023 1:45,21.79,53.17,981.56
11/17/2023 1:45,21.79,53.18,981.58
11/17/2023 1:46,21.79,53.18,981.58
11/17/2023 1:46,21.79,53.18,981.58
